id,title,price,promo_price,url,city
3405628,Конструктор LEGO Ninjago Легендарные битвы: Кай против Армии скелетов 71730,949.0,599.0,https://www.detmir.ru/product/index/id/3405628/,Moscow
3596878,Конструктор LEGO Disney Princess Книга сказочных приключений Ариэль Белль Золушки и Тианы 43193,2389.0,,https://www.detmir.ru/product/index/id/3596878/,Moscow
3092804,Конструктор LEGO DUPLO Town Рельсы (10882),2149.0,,https://www.detmir.ru/product/index/id/3092804/,Moscow
3244544,Конструктор LEGO Minions Тренировочный полёт 75547,3589.0,,https://www.detmir.ru/product/index/id/3244544/,Moscow
3596977,Конструктор LEGO Ninjago Атака огненного дракона 71753,5389.0,,https://www.detmir.ru/product/index/id/3596977/,Moscow
3475282,Конструктор LEGO DUPLO Classic Веселый день рождения 10958,6589.0,4999.0,https://www.detmir.ru/product/index/id/3475282/,Moscow
3597021,Конструктор LEGO Star Wars Дуэль на Мандалоре 75310,2149.0,1499.0,https://www.detmir.ru/product/index/id/3597021/,Moscow
3596782,Конструктор LEGO Friends Школа Хартлейк Сити 41682,7789.0,,https://www.detmir.ru/product/index/id/3596782/,Moscow
618971,Строительная пластина LEGO Classic Серая (10701),1549.0,1299.0,https://www.detmir.ru/product/index/id/618971/,Moscow
3596836,Конструктор LEGO Dots Большой набор Летнее настроение 41937,3109.0,,https://www.detmir.ru/product/index/id/3596836/,Moscow
3226570,Конструктор LEGO Classic Кубики и домики 11008,1909.0,,https://www.detmir.ru/product/index/id/3226570/,Moscow
3596822,Конструктор LEGO Dots Подставка для карандашей 41936,2029.0,,https://www.detmir.ru/product/index/id/3596822/,Moscow
3597053,Конструктор LEGO Jurassic World Погоня за карнотавром 76941,5509.0,,https://www.detmir.ru/product/index/id/3597053/,Moscow
3226650,Конструктор LEGO City Police Погоня на полицейском вертолете 60243,2989.0,2199.0,https://www.detmir.ru/product/index/id/3226650/,Moscow
3244585,Конструктор LEGO Ninjago Истребитель Кая 71704,4309.0,,https://www.detmir.ru/product/index/id/3244585/,Moscow
3596783,Конструктор LEGO Friends Лесной клуб верховой езды 41683,7789.0,6799.0,https://www.detmir.ru/product/index/id/3596783/,Moscow
3405641,Конструктор LEGO Star Wars Испытание на Татуине 75299,3349.0,,https://www.detmir.ru/product/index/id/3405641/,Moscow
3405529,Конструктор LEGO DUPLO Town Уход за животными на ферме 10949,889.0,749.0,https://www.detmir.ru/product/index/id/3405529/,Moscow
3475286,Конструктор LEGO Friends Набор кубиков Хартлейк Сити 41431,4309.0,,https://www.detmir.ru/product/index/id/3475286/,Moscow
3244546,Конструктор LEGO Minions Бойцы кунг-фу 75550,4429.0,2635.0,https://www.detmir.ru/product/index/id/3244546/,Moscow
3620623,Конструктор LEGO Mickey and Friends Ферма Микки и Дональда 10775,3109.0,2399.0,https://www.detmir.ru/product/index/id/3620623/,Moscow
3405645,Конструктор LEGO Technic Фронтальный погрузчик 42116,1069.0,,https://www.detmir.ru/product/index/id/3405645/,Moscow
3594628,Конструктор LEGO Super Heroes Битва в древней деревне 76177,4429.0,3899.0,https://www.detmir.ru/product/index/id/3594628/,Moscow
3777569,Конструктор LEGO Friends Новогодний календарь 41690,2389.0,,https://www.detmir.ru/product/index/id/3777569/,Moscow
3244612,Конструктор LEGO Technic Самосвал Volvo 6*6 42114,27589.0,,https://www.detmir.ru/product/index/id/3244612/,Moscow
3405649,Конструктор LEGO Technic Квадроцикл 42124,14989.0,11999.0,https://www.detmir.ru/product/index/id/3405649/,Moscow
